end_station_id,time_period,end_station_name,end_lat,end_lng,average_ride_time,riders,daily_riders
3515.01,afternoon,7 Ave & 22 St,40.658029,-73.989605,11.36,50,0.5555555555555556
3515.01,evening,7 Ave & 22 St,40.658029,-73.989605,9.941176470588236,51,0.5666666666666667
3515.01,morning,7 Ave & 22 St,40.658029,-73.989605,8.88888888888889,18,0.2
3515.01,overnight,7 Ave & 22 St,40.658029,-73.989605,2.5714285714285716,7,0.07777777777777778
3523.06,afternoon,29 St & 5 Ave,40.656986,-73.998194,14.225,120,1.3333333333333333
3523.06,evening,29 St & 5 Ave,40.656986,-73.998194,14.072463768115941,69,0.7666666666666667
3523.06,morning,29 St & 5 Ave,40.656986,-73.998194,9.431372549019608,51,0.5666666666666667
3523.06,overnight,29 St & 5 Ave,40.656986,-73.998194,8.4,10,0.1111111111111111
3526.06,afternoon,Winthrop St & Schenectady Ave,40.65808,-73.93415,25.458333333333332,24,0.26666666666666666
3526.06,evening,Winthrop St & Schenectady Ave,40.65808,-73.93415,25.24137931034483,29,0.32222222222222224
3526.06,morning,Winthrop St & Schenectady Ave,40.65808,-73.93415,24.625,16,0.17777777777777778
3526.06,overnight,Winthrop St & Schenectady Ave,40.65808,-73.93415,28.22222222222222,9,0.1
